,DATE,Is_Recession,PAYEMS,FEDFUNDS,3MTB_SECONDARYMKT,GS1,GS5,GS10,CPI,DEBT_PUB,SP500,INDPRO,UNRATE,10Y3MTH_SPREAD,FEDFUNDS_ROLMEAN3,INDPRO_ROLMEAN3,UNRATE_ROLMEAN3,PAYEMS_3MTHCHANGE,10Y3MTH_SPREAD_3MTHCHANGE,INDPRO_3MTHCHANGE
242,1986-03-01,0,87.0,-0.3799999999999999,-0.5,-0.5800000000000001,-0.8799999999999999,-0.919999999999999,-0.1837339138913079,0.0,11.980000000000018,-0.392399999999995,0.0,-0.41999999999999904,-0.26333333333333275,-0.1679333333333375,0.06666666666666643,-0.0008080524801592492,-0.08085447652376765,-0.017325005738576982
243,1986-04-01,0,187.0,-0.4900000000000002,-0.5,-0.5899999999999999,-0.41000000000000014,-0.4800000000000004,0.2736330122167699,1.2326699999999988,-3.3799999999999955,0.017899999999997362,-0.10000000000000053,0.019999999999999574,-0.38333333333333375,-0.2501666666666651,0.13333333333333464,0.0006441134691848038,0.020090845562543702,-0.004263854117573018
244,1986-05-01,0,127.0,-0.14000000000000057,0.09000000000000075,0.20999999999999996,0.46999999999999975,0.41000000000000014,0.46006662333440596,0.0,11.829999999999984,0.12239999999999895,0.10000000000000053,0.3199999999999994,-0.336666666666666,-0.08403333333333052,0.0,0.00011681593525603162,0.3663138518177631,0.008667451430730222
245,1986-06-01,0,-93.0,0.07000000000000028,0.05999999999999961,0.08000000000000007,0.1200000000000001,0.08999999999999986,0.2747210934051851,0.0,3.490000000000009,-0.18469999999999942,0.0,0.03000000000000025,-0.18666666666666654,-0.014799999999993929,0.0,-0.0018229621706509214,0.35205917632946737,0.003642646012993467
246,1986-07-01,0,318.0,-0.3600000000000003,-0.3799999999999999,-0.46000000000000085,-0.5800000000000001,-0.5,-0.550964187327826,0.8185399999999987,-14.719999999999999,0.31639999999999446,-0.20000000000000018,-0.1200000000000001,-0.14333333333333442,0.084699999999998,-0.033333333333333215,0.001317402740828033,-0.11779481755684773,0.005277839177577959
247,1986-08-01,0,115.0,-0.3899999999999997,-0.2999999999999998,-0.33999999999999986,-0.2599999999999998,-0.1299999999999999,0.18264840182647304,0.0,16.810000000000002,-0.07589999999999009,-0.09999999999999964,0.16999999999999993,-0.22666666666666657,0.018599999999999284,-0.09999999999999964,-0.00012545345324888046,-0.13420181968569023,-0.003508147906160053
248,1986-09-01,0,346.0,-0.28000000000000025,-0.3200000000000003,-0.16000000000000014,0.1200000000000001,0.28000000000000025,0.27314011230298485,0.0,-21.610000000000014,0.1150999999999982,0.09999999999999964,0.6000000000000005,-0.3433333333333337,0.11853333333332472,-0.06666666666666643,0.004430624737438604,0.3575229801644899,0.00530963837427012
249,1986-10-01,0,187.0,-0.040000000000000036,-0.03000000000000025,-0.04999999999999982,-0.08999999999999986,-0.020000000000000462,-0.3650444124960757,1.427500000000002,12.659999999999997,0.265900000000002,0.0,0.009999999999999787,-0.23666666666666547,0.10170000000000812,0.0,-0.0013420559437844481,0.12180721345141832,-0.0009239174251476356
250,1986-11-01,0,187.0,0.1900000000000004,0.16999999999999993,0.08000000000000007,-0.07000000000000028,-0.17999999999999972,-8.227026437619689e-05,0.0,5.240000000000009,0.2600999999999942,-0.09999999999999964,-0.34999999999999964,-0.043333333333333,0.21369999999999578,0.0,0.0007154561994415776,-0.37207565953210553,0.005929130421761908
251,1986-12-01,0,201.0,0.8700000000000001,0.1800000000000006,0.07000000000000028,-0.08999999999999986,-0.13999999999999968,-8.2121224090001e-05,0.0,-7.050000000000011,0.4831000000000003,-0.3000000000000007,-0.3200000000000003,0.33999999999999986,0.33636666666666315,-0.13333333333333286,-0.0014759892149376341,-0.4531794425087112,0.006449935135048435
252,1987-01-01,0,169.0,-0.4800000000000004,-0.10000000000000053,-0.08999999999999986,-0.03000000000000025,-0.03000000000000025,0.5429044527510261,0.025489999999997792,31.909999999999997,-0.17729999999999535,0.0,0.07000000000000028,0.19333333333333425,0.18863333333333543,-0.13333333333333286,-0.0001905290611727839,0.02797619047619071,-0.007841851811579259
253,1987-02-01,0,241.0,-0.33000000000000007,0.16000000000000014,0.17999999999999972,0.15000000000000036,0.16999999999999993,-0.273771932680113,0.0,10.120000000000005,0.7548999999999992,0.0,0.009999999999999787,0.020000000000000462,0.3535666666666657,-0.09999999999999964,0.0005279705387482014,0.14035087719298223,0.008578423772482857
254,1987-03-01,0,245.0,0.03000000000000025,0.0,0.07000000000000028,0.0,0.0,0.08831644361928598,0.0,7.5,0.07610000000000383,0.0,0.0,-0.2600000000000007,0.2179000000000002,0.0,0.00042559035473654916,0.17694870086608938,-0.007188281255375184
255,1987-04-01,0,335.0,0.2400000000000002,0.04999999999999982,0.46999999999999975,0.7800000000000002,0.7699999999999996,0.08720772223982004,0.47032000000000096,-3.339999999999975,0.369099999999996,-0.2999999999999998,0.7199999999999998,-0.019999999999999574,0.400033333333333,-0.09999999999999876,0.0016378817203537288,0.39179133103183683,0.00950685704758536
256,1987-05-01,0,229.0,0.47999999999999954,0.020000000000000462,0.5,0.6899999999999995,0.5899999999999999,-0.18031181754787107,0.0,1.740000000000009,0.3802000000000021,0.0,0.5699999999999994,0.2499999999999991,0.27513333333333634,-0.09999999999999876,-0.00013838113105779648,0.33468419131069727,-0.006680456637005339
257,1987-06-01,0,172.0,-0.11999999999999922,0.009999999999999787,-0.20000000000000018,-0.2400000000000002,-0.20999999999999908,-0.001255259340501913,0.0,13.899999999999977,0.2755999999999972,-0.09999999999999964,-0.21999999999999886,0.20000000000000018,0.3416333333333199,-0.13333333333333286,-0.0007410145983981486,-0.13253012048192714,0.003390955812139662
258,1987-07-01,0,347.0,-0.15000000000000036,0.020000000000000462,-0.1200000000000001,-0.009999999999999787,0.049999999999998934,-0.08935213856983204,0.06783000000000072,14.660000000000025,0.41270000000000095,-0.10000000000000053,0.029999999999998472,0.0699999999999994,0.35616666666666674,-0.06666666666666643,9.421540472898116e-05,-0.4849144477067939,0.0006306393692363521
259,1987-08-01,0,173.0,0.15000000000000036,0.34999999999999964,0.35000000000000053,0.3100000000000005,0.3100000000000005,0.2629235926697279,0.0,11.139999999999986,0.4981000000000009,-0.09999999999999964,-0.03999999999999915,-0.040000000000000036,0.39546666666666397,-0.10000000000000053,-0.0005670771325314572,-0.23762996724113328,0.0018729522705773771
260,1987-09-01,0,227.0,0.4899999999999993,0.3600000000000003,0.6399999999999997,0.6199999999999992,0.6600000000000001,-0.002765248810930876,0.0,-7.970000000000027,0.15520000000000067,-0.09999999999999964,0.2999999999999998,0.16333333333333222,0.35533333333333417,-0.10000000000000053,0.0005282627868548051,0.18419320792202099,-0.0021147998670141277
